transaction_id,merchant_id,merchant_name,merchant_category,transaction_date,amount,currency,payment_method,vendor_name,budget_category,is_flagged,flag_reason,region,quarter,budget_allocated
txn-02108,m-saas-03,Northline CRM,SaaS,2024-11-06,1543.79,GBP,ach,Knapp Ltd,Travel,False,,US-West,Q4,66029.0
txn-02109,m-log-001,Continental Freight,logistics,2024-01-31,426.3,USD,wire,Richardson-Lawrence,Facilities,False,,APAC,Q1,22454.27
txn-02110,m-log-004,BlueAnchor Maritime,logistics,2025-02-26,1188.12,USD,check,Nunez-Rodriguez,Operations,False,,US-East,Q1,41165.82
txn-02111,m-saas-02,LedgerFlow Analytics,SaaS,2024-02-26,336.33,USD,ach,Zavala-Coleman,IT,False,,EU-North,Q1,43016.64
txn-02112,m-food-02,Urban Grain Bistro,food,2024-09-17,600.58,USD,card,"Perez, Rodriguez and Rollins",Facilities,False,,US-West,Q3,42846.04
txn-02113,m-ret-003,Harbor Street Market,retail,2023-01-22,640.1,EUR,wire,Owens PLC,Marketing,False,,US-Central,Q1,81746.87
txn-02114,m-food-03,Summit Provisions,food,2023-07-27,238.54,USD,ach,Simpson LLC,Payroll-adjacent,False,,US-West,Q3,103840.89
txn-02115,m-food-03,Summit Provisions,food,2024-09-30,1622.73,USD,virtual_card,"Roberts, Bowen and Miller",IT,False,,APAC,Q3,29100.57
txn-02116,m-saas-03,Northline CRM,SaaS,2023-10-24,434.95,USD,check,Wilson-Campbell,IT,False,,US-East,Q4,21082.14
txn-02117,m-saas-03,Northline CRM,SaaS,2024-03-01,475.88,USD,check,"Fitzgerald, Mcdaniel and Randall",Marketing,False,,EU-Central,Q1,95063.63
txn-02118,m-saas-04,Obsidian Security Suite,SaaS,2024-10-05,256.2,USD,wire,Spencer LLC,Travel,False,,US-East,Q4,88117.2
txn-02119,m-saas-01,Vertex Cloud Systems,SaaS,2024-11-10,45.66,EUR,card,Lopez-Jones,Operations,False,,EU-North,Q4,40895.89
txn-02120,m-util-02,Clearwater Energy Co,utilities,2024-01-24,495.96,USD,card,Crosby-Richardson,Travel,False,,US-Central,Q1,92904.76
txn-02121,m-util-01,Gridline Utilities,utilities,2024-08-21,10207.09,USD,card,Lutz Group,Facilities,False,,APAC,Q3,116892.06
txn-02122,m-log-004,BlueAnchor Maritime,logistics,2023-12-19,1813.16,GBP,card,"Garcia, Kim and Barrett",IT,False,,EU-Central,Q4,114754.16
txn-02123,m-food-01,Copperline Catering,food,2024-11-24,748.88,EUR,ach,Wilson Group,Travel,False,,US-Central,Q4,34511.62
txn-02124,m-food-01,Copperline Catering,food,2024-12-29,572.83,USD,virtual_card,Neal-Madden,Marketing,True,high-risk-vendor,EU-North,Q4,46154.32
txn-02125,m-saas-03,Northline CRM,SaaS,2024-01-09,627.24,USD,wire,"Schaefer, Levine and Brown",IT,False,,US-West,Q1,107265.8
txn-02126,m-util-02,Clearwater Energy Co,utilities,2023-11-23,1396.32,USD,ach,Morgan PLC,Operations,False,,US-Central,Q4,89422.45
txn-02127,m-util-01,Gridline Utilities,utilities,2024-03-19,166.95,USD,virtual_card,Martinez-Massey,IT,False,,US-Central,Q1,49467.5
txn-02128,m-saas-04,Obsidian Security Suite,SaaS,2023-02-02,2084.68,USD,check,"Porter, Hubbard and Miranda",Operations,True,high-risk-vendor,US-West,Q1,85643.55
txn-02129,m-food-01,Copperline Catering,food,2024-01-25,1344.18,GBP,virtual_card,"Nelson, Clarke and Schneider",Operations,True,high-risk-vendor,US-Central,Q1,116714.48
txn-02130,m-trv-001,Meridian Travel Group,travel,2023-12-10,1685.41,USD,virtual_card,Kelly-Estrada,IT,False,,US-Central,Q4,107726.17
txn-02131,m-saas-02,LedgerFlow Analytics,SaaS,2023-12-21,1239.03,USD,ach,Archer-Dixon,Payroll-adjacent,False,,US-Central,Q4,31048.12
txn-02132,m-ret-003,Harbor Street Market,retail,2024-04-05,679.65,USD,wire,Tate Inc,Payroll-adjacent,False,,US-West,Q2,43112.79
txn-02133,m-ret-001,Northwind Retail Co,retail,2025-04-10,1394.3,USD,card,King Group,Operations,False,,US-East,Q2,86053.45
txn-02134,m-food-03,Summit Provisions,food,2023-03-08,1173.35,USD,ach,Fuller and Sons,Operations,False,,US-West,Q1,83667.51
txn-02135,m-ret-001,Northwind Retail Co,retail,2025-01-10,414.54,USD,wire,Garcia Inc,Marketing,False,,EU-Central,Q1,82139.81
txn-02136,m-ret-003,Harbor Street Market,retail,2023-06-09,353.91,USD,virtual_card,Jimenez Inc,Facilities,False,,US-Central,Q2,96479.99
txn-02137,m-saas-01,Vertex Cloud Systems,SaaS,2024-09-19,803.52,USD,ach,Reyes Ltd,Marketing,False,,APAC,Q3,83821.06
txn-02138,m-ret-003,Harbor Street Market,retail,2023-07-10,3947.68,USD,card,Hernandez-Howell,Marketing,True,high-risk-vendor,US-East,Q3,53869.0
txn-02139,m-log-001,Continental Freight,logistics,2023-02-21,156.59,USD,wire,Wolf Ltd,Payroll-adjacent,False,,US-East,Q1,105261.72
txn-02140,m-util-02,Clearwater Energy Co,utilities,2025-04-17,132.39,USD,virtual_card,"Saunders, Sparks and Harris",Operations,False,,US-East,Q2,75541.74
txn-02141,m-util-02,Clearwater Energy Co,utilities,2023-10-22,916.9,USD,card,"Jimenez, Wagner and Daniels",Payroll-adjacent,False,,EU-Central,Q4,57881.26
txn-02142,m-ret-001,Northwind Retail Co,retail,2023-03-23,647.16,GBP,ach,"Payne, Cisneros and Johnson",Operations,False,,EU-Central,Q1,92329.48
txn-02143,m-log-001,Continental Freight,logistics,2024-12-17,925.6,USD,card,Beard-Wilson,Marketing,False,,US-Central,Q4,91642.76
txn-02144,m-log-002,Pacific Parcel Network,logistics,2023-06-16,869.87,USD,check,Edwards-Bennett,Travel,False,,EU-North,Q2,85703.28
txn-02145,m-ret-004,Sterling Home Goods,retail,2024-10-17,598.39,USD,wire,Johnson-Thompson,IT,False,,APAC,Q4,45125.94
txn-02146,m-log-002,Pacific Parcel Network,logistics,2024-06-27,3424.98,USD,wire,"Dalton, Turner and Mccarthy",Marketing,False,,US-East,Q2,28892.74
txn-02147,m-ret-003,Harbor Street Market,retail,2023-03-05,105.17,USD,card,Jordan-Edwards,Marketing,False,,EU-North,Q1,81746.87
txn-02148,m-ret-003,Harbor Street Market,retail,2024-11-21,307.48,USD,card,Freeman-Rodriguez,Payroll-adjacent,False,,US-Central,Q4,114005.52
txn-02149,m-food-04,Riverside Commissary,food,2024-11-25,682.79,USD,wire,"Henry, Spencer and Ryan",Marketing,False,,APAC,Q4,43832.73
txn-02150,m-util-02,Clearwater Energy Co,utilities,2024-01-15,100.39,USD,virtual_card,Alvarez-Dickerson,Travel,False,,APAC,Q1,92904.76
txn-02151,m-log-001,Continental Freight,logistics,2023-08-22,592.01,USD,wire,"Brown, Baker and Garza",Facilities,False,,EU-North,Q3,39038.89
txn-02152,m-food-02,Urban Grain Bistro,food,2025-03-26,3805.63,USD,virtual_card,Jensen-Gomez,Travel,False,,US-East,Q1,22617.03
txn-02153,m-trv-001,Meridian Travel Group,travel,2024-03-05,626.15,USD,wire,Flores-Johnson,Marketing,False,,APAC,Q1,59475.46
txn-02154,m-saas-02,LedgerFlow Analytics,SaaS,2024-02-14,788.7,USD,ach,Anderson LLC,IT,False,,US-East,Q1,43016.64
txn-02155,m-log-001,Continental Freight,logistics,2023-04-08,166.3,USD,ach,Pacheco-Silva,Marketing,False,,US-East,Q2,37238.81
txn-02156,m-ret-001,Northwind Retail Co,retail,2024-05-24,337.65,USD,check,"Peterson, Davis and Reed",Travel,False,,US-East,Q2,35877.95
txn-02157,m-util-02,Clearwater Energy Co,utilities,2024-09-13,475.44,USD,virtual_card,Jenkins-Brown,Payroll-adjacent,False,,US-East,Q3,47474.89
txn-02158,m-util-02,Clearwater Energy Co,utilities,2024-11-12,91535.77,USD,card,Wright Ltd,Marketing,True,over-budget,EU-Central,Q4,68699.42
txn-02159,m-food-01,Copperline Catering,food,2023-05-25,2723.87,USD,virtual_card,Watkins-Lozano,Operations,False,,EU-North,Q2,75813.93
txn-02160,m-util-02,Clearwater Energy Co,utilities,2023-01-14,1130.12,USD,wire,Melton Inc,IT,False,,APAC,Q1,15177.58
txn-02161,m-food-04,Riverside Commissary,food,2024-03-15,180.19,USD,ach,Jackson-Ryan,Facilities,False,,US-Central,Q1,58656.29
txn-02162,m-food-03,Summit Provisions,food,2025-04-06,872.32,USD,wire,Murray Group,Payroll-adjacent,False,,EU-North,Q2,110060.33
txn-02163,m-ret-003,Harbor Street Market,retail,2023-01-19,1058.56,USD,ach,"Robertson, Fisher and Smith",Travel,False,,US-Central,Q1,118899.95
txn-02164,m-log-002,Pacific Parcel Network,logistics,2023-11-17,2680.95,GBP,wire,Chapman-Odom,Payroll-adjacent,False,,EU-Central,Q4,44247.24
txn-02165,m-food-02,Urban Grain Bistro,food,2024-12-16,4351.85,GBP,check,Hudson-Morris,Operations,False,,US-East,Q4,56557.51
txn-02166,m-log-004,BlueAnchor Maritime,logistics,2024-09-16,235.18,USD,ach,Stokes Inc,Operations,False,,EU-North,Q3,62928.49
txn-02167,m-ret-001,Northwind Retail Co,retail,2023-11-17,313.51,GBP,ach,"Leonard, Rogers and Shaw",Facilities,False,,US-West,Q4,15682.37
txn-02168,m-ret-004,Sterling Home Goods,retail,2024-05-17,103295.69,USD,wire,"Morgan, Mendez and Cox",Travel,True,over-budget,US-Central,Q2,75898.4
txn-02169,m-saas-02,LedgerFlow Analytics,SaaS,2024-01-08,473.05,USD,ach,Harris-Reid,Marketing,False,,US-Central,Q1,119592.74
txn-02170,m-food-03,Summit Provisions,food,2025-04-24,1110.98,USD,ach,Pittman PLC,Facilities,False,,US-Central,Q2,36377.72
txn-02171,m-util-02,Clearwater Energy Co,utilities,2023-11-18,2266.13,EUR,ach,Mitchell Inc,Facilities,False,,EU-Central,Q4,104041.6
txn-02172,m-food-04,Riverside Commissary,food,2023-05-04,611.83,USD,ach,Davies-Morales,IT,False,,EU-Central,Q2,29529.28
txn-02173,m-food-01,Copperline Catering,food,2023-09-12,505.29,USD,card,Weber Inc,Travel,False,,US-East,Q3,23411.7
txn-02174,m-saas-02,LedgerFlow Analytics,SaaS,2023-10-31,143352.93,USD,virtual_card,"Richard, Davis and Rogers",Marketing,True,over-budget,US-East,Q4,105381.87
txn-02175,m-util-01,Gridline Utilities,utilities,2024-10-02,305.24,USD,check,Knight PLC,Travel,False,,US-Central,Q4,71302.65
txn-02176,m-saas-01,Vertex Cloud Systems,SaaS,2023-10-08,7617.89,USD,check,Simmons-Reed,Travel,False,,US-East,Q4,68500.26
txn-02177,m-log-004,BlueAnchor Maritime,logistics,2023-05-12,113.47,EUR,card,Pearson LLC,IT,False,,EU-Central,Q2,118728.71
txn-02178,m-util-02,Clearwater Energy Co,utilities,2024-01-13,749.82,USD,virtual_card,"Brock, Reynolds and Fernandez",Operations,False,,APAC,Q1,55445.52
txn-02179,m-trv-002,Silverwing Airlines Desk,travel,2024-10-23,7084.95,USD,wire,Perry LLC,IT,False,,US-West,Q4,107548.7
txn-02180,m-food-01,Copperline Catering,food,2023-11-28,770.66,USD,card,"Robertson, Powers and Kelley",Facilities,False,,US-West,Q4,27588.09
txn-02181,m-saas-02,LedgerFlow Analytics,SaaS,2024-05-23,539.67,EUR,ach,Burton PLC,Marketing,False,,US-East,Q2,70557.01
txn-02182,m-log-002,Pacific Parcel Network,logistics,2023-04-05,448.9,GBP,card,Ray and Sons,IT,False,,US-West,Q2,60260.37
txn-02183,m-util-02,Clearwater Energy Co,utilities,2024-02-15,501.79,USD,virtual_card,"Hayden, Harmon and Mcdonald",Facilities,False,,EU-North,Q1,84744.96
txn-02184,m-saas-02,LedgerFlow Analytics,SaaS,2024-07-15,3252.22,USD,virtual_card,"Patel, Mendez and Hammond",Marketing,False,,US-Central,Q3,116963.23
txn-02185,m-log-002,Pacific Parcel Network,logistics,2023-09-03,63.05,USD,check,Michael-Barber,Marketing,True,high-risk-vendor,APAC,Q3,113229.0
txn-02186,m-log-002,Pacific Parcel Network,logistics,2024-05-05,3593.12,USD,ach,Boyd LLC,Marketing,False,,US-East,Q2,28892.74
txn-02187,m-ret-004,Sterling Home Goods,retail,2023-11-24,56267.12,USD,virtual_card,Hernandez-Hernandez,IT,True,over-budget,APAC,Q4,45125.94
txn-02188,m-trv-002,Silverwing Airlines Desk,travel,2024-07-17,535.74,USD,check,"Cannon, Richard and Jenkins",Marketing,True,duplicate,EU-Central,Q3,96912.21
txn-02189,m-util-02,Clearwater Energy Co,utilities,2023-01-08,381.63,USD,check,Walters Group,IT,False,,EU-Central,Q1,15177.58
txn-02190,m-saas-03,Northline CRM,SaaS,2024-02-11,1169.14,USD,card,Colon-Lucas,Operations,False,,APAC,Q1,15060.05
txn-02191,m-food-04,Riverside Commissary,food,2023-10-16,131.87,USD,check,Mcdaniel-Young,IT,False,,US-East,Q4,87864.73
txn-02192,m-food-04,Riverside Commissary,food,2023-09-20,1194.34,USD,wire,Wilson and Sons,IT,False,,APAC,Q3,39282.46
txn-02193,m-food-01,Copperline Catering,food,2024-04-07,6165.6,USD,check,Sanchez LLC,Marketing,False,,US-East,Q2,90432.87
txn-02194,m-saas-03,Northline CRM,SaaS,2023-04-26,148.49,USD,card,Washington-Esparza,Marketing,False,,US-East,Q2,71634.8
txn-02195,m-log-001,Continental Freight,logistics,2025-02-16,753.93,USD,wire,Lucas-Johnson,Facilities,False,,APAC,Q1,22454.27
txn-02196,m-log-001,Continental Freight,logistics,2024-08-30,346.81,USD,card,Nelson Inc,IT,False,,US-East,Q3,27705.44
txn-02197,m-log-004,BlueAnchor Maritime,logistics,2023-09-16,1147.61,USD,wire,Clarke-Ramirez,Operations,True,duplicate,US-Central,Q3,62928.49
txn-02198,m-log-001,Continental Freight,logistics,2024-05-26,679.3,USD,wire,"Thompson, Phelps and Stuart",Payroll-adjacent,False,,EU-North,Q2,22440.02
txn-02199,m-food-04,Riverside Commissary,food,2025-02-10,302.17,GBP,check,Casey-Brown,Operations,False,,APAC,Q1,23135.75
txn-02200,m-log-002,Pacific Parcel Network,logistics,2023-03-21,1046.57,USD,card,Edwards LLC,Facilities,False,,EU-Central,Q1,57275.23
txn-02201,m-ret-002,Atlas Outfitters,retail,2023-01-12,4453.3,GBP,virtual_card,Lester Group,IT,False,,EU-Central,Q1,71303.95
txn-02202,m-saas-03,Northline CRM,SaaS,2023-04-10,539.16,USD,ach,Powers-Blackwell,Marketing,False,,APAC,Q2,71634.8
txn-02203,m-food-03,Summit Provisions,food,2023-03-19,1350.66,USD,card,Hahn-Ramsey,IT,False,,US-West,Q1,84655.82
txn-02204,m-saas-01,Vertex Cloud Systems,SaaS,2023-11-06,184.41,USD,ach,Young PLC,Operations,False,,APAC,Q4,40895.89
txn-02205,m-ret-001,Northwind Retail Co,retail,2024-05-02,232.27,USD,card,"Mason, Martinez and Beck",Operations,False,,EU-North,Q2,86053.45
txn-02206,m-log-004,BlueAnchor Maritime,logistics,2024-12-12,1286.15,USD,card,"Herring, Huynh and King",Facilities,False,,EU-North,Q4,93083.82
txn-02207,m-ret-003,Harbor Street Market,retail,2025-01-18,3131.12,USD,card,Young Inc,Payroll-adjacent,False,,EU-North,Q1,48122.57
txn-02208,m-ret-001,Northwind Retail Co,retail,2023-02-08,904.87,USD,virtual_card,Murphy-Silva,Travel,False,,US-West,Q1,17786.28
txn-02209,m-log-004,BlueAnchor Maritime,logistics,2023-02-15,433.66,USD,wire,Shaffer-Manning,Payroll-adjacent,False,,APAC,Q1,64840.82
txn-02210,m-util-02,Clearwater Energy Co,utilities,2023-07-27,717.79,USD,wire,Robinson-Rodriguez,IT,False,,US-East,Q3,71537.46
txn-02211,m-log-002,Pacific Parcel Network,logistics,2024-12-07,193.31,USD,card,Booker Group,Travel,False,,EU-North,Q4,25333.88
txn-02212,m-saas-04,Obsidian Security Suite,SaaS,2024-12-20,1487.32,USD,card,King-Lawrence,Travel,False,,US-West,Q4,88117.2
txn-02213,m-food-04,Riverside Commissary,food,2024-01-12,1615.15,USD,check,Ferguson-Lyons,Travel,False,,APAC,Q1,89174.01
txn-02214,m-food-03,Summit Provisions,food,2025-01-13,372.16,USD,wire,Stewart Group,Facilities,False,,US-Central,Q1,90349.28
txn-02215,m-trv-002,Silverwing Airlines Desk,travel,2023-06-28,396.61,USD,virtual_card,Vega-Richmond,Facilities,False,,US-Central,Q2,105726.72
txn-02216,m-saas-02,LedgerFlow Analytics,SaaS,2025-04-13,891.11,USD,virtual_card,Cox Ltd,Payroll-adjacent,False,,EU-North,Q2,82089.7
txn-02217,m-food-03,Summit Provisions,food,2024-03-18,378.5,USD,ach,Underwood-Smith,Marketing,False,,US-Central,Q1,102543.22
txn-02218,m-util-01,Gridline Utilities,utilities,2024-04-06,618.47,USD,ach,"Johnson, Stevenson and Lindsey",Facilities,False,,US-Central,Q2,27110.88
txn-02219,m-ret-004,Sterling Home Goods,retail,2024-10-02,7703.7,USD,check,Vazquez Ltd,Operations,False,,APAC,Q4,79629.07
txn-02220,m-saas-03,Northline CRM,SaaS,2025-03-28,466.33,USD,ach,King Group,Facilities,False,,EU-North,Q1,22267.31
txn-02221,m-ret-003,Harbor Street Market,retail,2025-04-23,448.46,EUR,check,Fowler-Haynes,Travel,False,,US-West,Q2,82199.97
txn-02222,m-log-003,Ironhorse Trucking,logistics,2024-07-17,352.36,EUR,wire,"Martinez, Camacho and Mathews",Payroll-adjacent,False,,US-Central,Q3,115518.35
txn-02223,m-food-03,Summit Provisions,food,2024-07-15,1628.76,USD,virtual_card,Smith-Yu,Travel,False,,US-Central,Q3,43596.56
txn-02224,m-trv-002,Silverwing Airlines Desk,travel,2024-12-05,626.67,USD,virtual_card,Turner-Mayer,Marketing,False,,APAC,Q4,107834.14
txn-02225,m-log-001,Continental Freight,logistics,2025-01-03,299.56,EUR,virtual_card,Evans and Sons,Marketing,False,,US-West,Q1,59429.48
txn-02226,m-food-01,Copperline Catering,food,2023-09-05,3072.96,USD,ach,Welch-Suarez,Travel,False,,US-West,Q3,23411.7
txn-02227,m-log-001,Continental Freight,logistics,2023-01-25,2916.62,USD,card,"Sullivan, Johnson and Delacruz",Marketing,False,,APAC,Q1,59429.48
txn-02228,m-ret-003,Harbor Street Market,retail,2023-03-10,316.13,USD,card,Ruiz-Gutierrez,IT,False,,US-Central,Q1,32969.56
txn-02229,m-trv-001,Meridian Travel Group,travel,2023-01-11,78.53,USD,wire,Love-Mcdowell,Payroll-adjacent,False,,US-East,Q1,98592.84
txn-02230,m-food-01,Copperline Catering,food,2024-03-14,1853.6,USD,virtual_card,Holloway Ltd,Facilities,False,,EU-Central,Q1,77478.69
txn-02231,m-ret-002,Atlas Outfitters,retail,2024-11-26,360.2,GBP,wire,Hunter-Bell,Travel,False,,US-Central,Q4,75621.98
txn-02232,m-util-02,Clearwater Energy Co,utilities,2025-03-27,1460.17,USD,card,"Daniel, Kelley and Murphy",Travel,False,,EU-Central,Q1,92904.76
txn-02233,m-food-04,Riverside Commissary,food,2023-12-26,87.59,USD,card,"Johnson, Williams and May",Payroll-adjacent,False,,EU-North,Q4,95387.43
txn-02234,m-ret-003,Harbor Street Market,retail,2024-05-01,1775.54,USD,card,"Ramos, Davidson and Smith",IT,False,,APAC,Q2,91558.31
txn-02235,m-saas-01,Vertex Cloud Systems,SaaS,2024-04-10,175.51,USD,ach,Fuller LLC,Travel,False,,EU-North,Q2,38028.68
txn-02236,m-ret-002,Atlas Outfitters,retail,2023-11-27,1708.9,USD,virtual_card,"Miller, Moore and Black",IT,False,,EU-North,Q4,72964.27
txn-02237,m-saas-01,Vertex Cloud Systems,SaaS,2023-01-11,621.61,USD,card,"Hines, Bradford and Jennings",Payroll-adjacent,False,,EU-North,Q1,98168.33
txn-02238,m-ret-003,Harbor Street Market,retail,2024-05-29,232.91,USD,check,Hayes-Russo,Operations,False,,EU-Central,Q2,113348.73
txn-02239,m-ret-002,Atlas Outfitters,retail,2023-09-17,459.08,USD,check,Green Ltd,Facilities,False,,EU-North,Q3,38929.32
txn-02240,m-food-01,Copperline Catering,food,2023-06-16,1415.09,USD,wire,"Serrano, Marsh and Gonzalez",Marketing,False,,APAC,Q2,90432.87
txn-02241,m-saas-02,LedgerFlow Analytics,SaaS,2023-03-20,687.53,USD,ach,Richardson-Long,Operations,True,high-risk-vendor,APAC,Q1,16205.51
txn-02242,m-saas-03,Northline CRM,SaaS,2025-03-02,1163.83,USD,ach,Duffy-Wilkerson,Travel,False,,APAC,Q1,107191.01
txn-02243,m-log-004,BlueAnchor Maritime,logistics,2024-05-20,5849.34,USD,card,Smith Inc,Operations,False,,US-East,Q2,104075.32
txn-02244,m-saas-02,LedgerFlow Analytics,SaaS,2025-01-28,109.5,USD,virtual_card,"Holland, Sims and Meadows",Facilities,False,,APAC,Q1,67561.54
txn-02245,m-trv-002,Silverwing Airlines Desk,travel,2023-01-22,3624.79,USD,wire,Gonzalez-Haynes,Payroll-adjacent,False,,US-West,Q1,97674.32
txn-02246,m-trv-002,Silverwing Airlines Desk,travel,2024-04-30,746.05,USD,check,Williams PLC,Marketing,False,,US-West,Q2,25793.33
txn-02247,m-ret-003,Harbor Street Market,retail,2023-03-31,227.68,USD,wire,Burke-Hernandez,IT,False,,EU-Central,Q1,32969.56
txn-02248,m-log-002,Pacific Parcel Network,logistics,2023-05-21,153.95,USD,card,Jackson-Bradley,Marketing,False,,APAC,Q2,28892.74
txn-02249,m-log-001,Continental Freight,logistics,2024-04-01,540.22,GBP,check,Higgins Group,Payroll-adjacent,False,,US-West,Q2,22440.02
txn-02250,m-saas-03,Northline CRM,SaaS,2024-08-19,1979.85,USD,card,Wilcox-Snyder,Travel,False,,US-East,Q3,23993.61
txn-02251,m-food-01,Copperline Catering,food,2023-05-17,578.07,USD,card,Reeves and Sons,Payroll-adjacent,False,,EU-Central,Q2,40852.61
txn-02252,m-ret-001,Northwind Retail Co,retail,2023-04-26,3506.14,USD,check,Roberts-Snyder,Facilities,False,,US-Central,Q2,76872.9
txn-02253,m-saas-02,LedgerFlow Analytics,SaaS,2023-11-24,155.01,USD,ach,Reynolds and Sons,Operations,False,,EU-North,Q4,71381.88
txn-02254,m-util-02,Clearwater Energy Co,utilities,2024-05-05,656.36,USD,virtual_card,"Lewis, Holloway and Acosta",Operations,False,,APAC,Q2,75541.74
txn-02255,m-saas-04,Obsidian Security Suite,SaaS,2025-04-03,167.73,USD,ach,Barnes Group,Marketing,False,,US-East,Q2,50194.77
txn-02256,m-ret-003,Harbor Street Market,retail,2024-05-04,992.27,EUR,check,Johnson LLC,Facilities,False,,APAC,Q2,96479.99
txn-02257,m-trv-002,Silverwing Airlines Desk,travel,2024-10-02,114772.05,GBP,virtual_card,Williamson and Sons,IT,True,over-budget,US-Central,Q4,107548.7
txn-02258,m-trv-001,Meridian Travel Group,travel,2023-01-29,385.21,USD,wire,Aguilar-Holland,Operations,False,,EU-Central,Q1,81896.9
txn-02259,m-log-002,Pacific Parcel Network,logistics,2025-02-05,34.88,USD,check,Smith and Sons,Operations,False,,APAC,Q1,64630.46
txn-02260,m-saas-03,Northline CRM,SaaS,2023-09-05,894.09,USD,virtual_card,Mccann-Sanders,Facilities,False,,EU-North,Q3,95412.62
txn-02261,m-food-04,Riverside Commissary,food,2023-02-01,989.33,USD,card,Reeves Ltd,Travel,False,,US-East,Q1,89174.01
txn-02262,m-ret-002,Atlas Outfitters,retail,2024-01-14,954.65,USD,virtual_card,Fitzgerald-Scott,IT,False,,US-Central,Q1,71303.95
txn-02263,m-food-01,Copperline Catering,food,2024-07-02,2797.05,USD,wire,Hawkins Inc,Facilities,False,,EU-North,Q3,39696.41
txn-02264,m-ret-004,Sterling Home Goods,retail,2024-05-14,204.76,USD,check,Galvan-Ruiz,Travel,False,,APAC,Q2,75898.4
txn-02265,m-food-04,Riverside Commissary,food,2024-09-05,1518.08,USD,ach,Barajas-Crosby,Payroll-adjacent,False,,US-West,Q3,104956.86
txn-02266,m-util-02,Clearwater Energy Co,utilities,2023-12-17,2839.89,USD,card,"Mckinney, Pacheco and Smith",Facilities,False,,US-Central,Q4,104041.6
txn-02267,m-log-003,Ironhorse Trucking,logistics,2023-10-23,108.13,USD,wire,"Harvey, Turner and Foster",Facilities,False,,US-Central,Q4,97327.41
txn-02268,m-log-002,Pacific Parcel Network,logistics,2024-08-02,1021.04,USD,wire,Anderson-Mcclain,Operations,False,,US-Central,Q3,99787.18
txn-02269,m-ret-004,Sterling Home Goods,retail,2024-11-23,439.29,USD,check,Carpenter LLC,Travel,False,,APAC,Q4,63823.76
txn-02270,m-log-001,Continental Freight,logistics,2025-02-25,559.44,EUR,wire,Gordon LLC,Facilities,False,,APAC,Q1,22454.27
txn-02271,m-food-03,Summit Provisions,food,2024-12-30,1121.26,USD,ach,Anderson-Stewart,Facilities,False,,EU-Central,Q4,42718.31
txn-02272,m-ret-004,Sterling Home Goods,retail,2023-06-27,389.18,USD,wire,"Hamilton, Green and Edwards",Marketing,False,,US-East,Q2,46043.8
txn-02273,m-food-04,Riverside Commissary,food,2025-03-19,291.0,USD,ach,Porter LLC,Payroll-adjacent,False,,EU-North,Q1,76328.34
txn-02274,m-food-03,Summit Provisions,food,2023-09-09,745.85,USD,wire,"Ward, Jordan and Orr",Travel,False,,EU-North,Q3,43596.56
txn-02275,m-saas-04,Obsidian Security Suite,SaaS,2023-12-16,231.32,USD,card,Austin-Juarez,Operations,False,,EU-North,Q4,17564.67
txn-02276,m-saas-04,Obsidian Security Suite,SaaS,2024-02-07,185.34,USD,wire,Black-Graham,Marketing,False,,EU-North,Q1,81458.79
txn-02277,m-saas-04,Obsidian Security Suite,SaaS,2024-08-20,1516.67,USD,virtual_card,Stewart Group,IT,False,,US-West,Q3,104222.46
txn-02278,m-trv-002,Silverwing Airlines Desk,travel,2024-10-05,216.18,USD,virtual_card,Peters Ltd,Travel,False,,US-Central,Q4,112735.67
txn-02279,m-saas-01,Vertex Cloud Systems,SaaS,2023-05-24,1384.29,USD,card,"Yates, Brown and Hernandez",Operations,True,duplicate,US-Central,Q2,63179.44
txn-02280,m-saas-01,Vertex Cloud Systems,SaaS,2024-07-15,1194.89,USD,card,White Group,Facilities,False,,APAC,Q3,26513.16
txn-02281,m-trv-002,Silverwing Airlines Desk,travel,2023-07-29,107.62,EUR,card,Martin-Mcdonald,Marketing,False,,EU-Central,Q3,96912.21
txn-02282,m-log-003,Ironhorse Trucking,logistics,2023-10-19,363.01,USD,ach,Carney Group,Travel,False,,EU-Central,Q4,21156.72
txn-02283,m-log-003,Ironhorse Trucking,logistics,2024-07-19,2671.73,USD,ach,Alexander Ltd,IT,True,high-risk-vendor,US-Central,Q3,104113.05
txn-02284,m-log-002,Pacific Parcel Network,logistics,2023-06-25,226.04,USD,check,"Washington, Vasquez and Singleton",Travel,True,duplicate,US-West,Q2,85703.28
txn-02285,m-log-004,BlueAnchor Maritime,logistics,2025-01-28,367.15,GBP,virtual_card,Martinez Inc,Facilities,False,,US-East,Q1,102209.76
txn-02286,m-trv-002,Silverwing Airlines Desk,travel,2023-08-15,1194.2,USD,ach,Oneill and Sons,Operations,False,,US-East,Q3,31228.1
txn-02287,m-log-003,Ironhorse Trucking,logistics,2023-04-20,1574.56,USD,wire,Brady LLC,Marketing,False,,EU-Central,Q2,111942.89
txn-02288,m-trv-001,Meridian Travel Group,travel,2024-04-01,504.37,USD,card,"Macdonald, Willis and Silva",Operations,False,,EU-North,Q2,42505.3
txn-02289,m-util-01,Gridline Utilities,utilities,2023-06-03,344.72,GBP,card,Fox PLC,Payroll-adjacent,False,,US-Central,Q2,42873.97
txn-02290,m-log-001,Continental Freight,logistics,2024-11-20,3656.89,USD,check,Butler Inc,Travel,False,,US-West,Q4,38122.83
